Name,N,NNZ,Nonzeros(nnz/N),Density,Diags,Num_diag_elem,Num_diag_elem_per_NNZ,Small_rows_percentage,Small_rows_elem_percentage,NNZ_min,NNZ_max,NNZ_mean,NNZ_sd,DiffNNZ_min,DiffNNZ_max,DiffNNZ_mean,DiffNNZ_sd,BW_min,BW_max,BW_mean,BW_sd,Scatter_min,Scatter_max,Scatter_mean,Scatter_geom,Scatter_sd,Misses,FLOPS_byte
nlpkkt200.mtx,16240000,440225632,27.1075,1.66918e-06,480019,3897762400000,8854.010572,0.000148,2.7e-05,5,28,27.107491,2.312307,0,15,0.088819,0.880284,0.005,0.507402,0.25742,4165834.25,1e-06,0.000332,0.000164,2e-06,0.000167,0.370269,-1.522529
well1033.mtx,1033,4732,4.58083,0.00443449,1200,791524,167.270499,100.0,100.0,3,5,4.580832,0.520167,0,2,0.24395,0.442779,0.10455,0.309777,0.232624,49.0653,0.0125,0.030769,0.019734,0.019395,0.003798,0.872108,0.188331
crystm01.mtx,4875,105339,21.608,0.00443241,27,127875,1.213938,0.0,0.0,8,27,21.608,5.346546,0,9,0.450872,1.800884,0.048821,0.097436,0.090941,56.257004,0.027714,0.064286,0.048657,0.047605,0.009682,0.354782,0.233772
thermal2.mtx,1228045,8580313,6.98697,5.68951e-06,666019,487030011323,56761.333919,1.546605,1.057257,1,11,6.986969,0.811627,0,9,0.866787,0.783086,1e-06,0.998847,0.132787,307076.09375,4e-06,1.0,0.031416,0.00061,0.12678,0.498165,0.205815
c-38.mtx,8127,77689,9.55937,0.00117625,8535,19535233,251.454299,38.378246,8.340949,2,889,9.55937,16.498846,0,887,1.847053,19.133154,0.407038,0.988311,0.639065,1621.998047,0.000563,0.140331,0.00157,0.001205,0.002357,0.678881,0.216092
2D_54019_highK.mtx,54019,486129,8.99922,0.000166594,4306,222345998,457.38065,15.161332,2.565986,1,17,8.999223,3.98076,0,16,3.027065,2.352727,1.9e-05,0.998667,0.030054,1999.488892,3.7e-05,1.0,0.134639,0.011753,0.331902,0.39906,0.214283
lp_lotfi.mtx,366,1136,3.10383,0.0084804,361,89833,79.078345,83.60656,26.232395,0,133,3.103825,9.421789,0,130,2.087432,11.651918,0.0,0.863388,0.178865,109.316711,0.000273,1.0,0.105287,0.002731,0.273749,0.006188,0.168546
oscil_dcop_39.mtx,430,1544,3.5907,0.00835046,311,101995,66.058938,92.093025,84.455956,1,13,3.590698,1.448309,0,10,0.681395,1.330631,0.002326,0.767442,0.289411,74.367966,0.009146,1.0,0.100081,0.040184,0.220421,0.648702,0.176336
Raj1.mtx,263743,1300261,4.93003,1.86926e-05,208789,35118601709,27008.886454,95.277977,85.053078,1,40468,4.93003,88.288139,0,40463,1.070709,124.849701,4e-06,0.999636,0.335502,76561.5625,9e-06,1.0,0.038102,0.000234,0.149238,0.582912,0.19168
ash331.mtx,331,662,2.0,0.0060423,232,50679,76.554381,100.0,100.0,2,2,2.0,0.0,0,0,0.0,0.0,0.006042,0.066465,0.020883,4.759612,0.090909,1.0,0.500616,0.379369,0.349057,0.511652,0.142857
TSOPF_FS_b9_c6_b.mtx,14454,14453,0.999931,6.91802e-05,14453,104451846,7227.001038,100.0,100.0,0,1,0.999931,0.008317,0,1,0.000138,0.011761,0.0,6.9e-05,6.9e-05,0.008317,7e-06,1.0,0.999931,0.999178,0.008317,0.999178,0.099996
TSOPF_FS_b9_c6.mtx,14454,147972,10.2374,0.000708278,14517,104954094,709.283473,49.910061,19.46652,1,7210,10.237443,105.235596,0,7194,1.091878,85.099434,6.9e-05,0.999862,0.436916,3800.91748,0.000454,1.0,0.002173,0.001338,0.018803,0.392665,0.218051
fullb.mtx,199187,11708077,58.7793,0.000295096,257749,28301123661,2417.230743,0.0,0.0,18,144,58.779324,12.648321,0,90,1.48334,6.318987,0.000136,0.984648,0.433668,64299.492188,0.000106,1.0,0.148456,0.002893,0.31333,0.104343,0.243779
bayer05.mtx,3268,20712,6.33782,0.00193936,4393,8426603,406.846418,70.501839,25.086906,1,66,6.337821,9.59213,0,62,1.058752,5.597973,0.000306,0.891065,0.163013,720.542786,0.000998,1.0,0.272613,0.044731,0.410394,0.681373,0.202155
lp_nug08.mtx,1632,7296,4.47059,0.00273933,2018,2228128,305.390351,44.117645,0.0,0,8,4.470588,3.972232,0,8,0.004902,0.197968,0.0,0.966299,0.335669,597.053345,6.1e-05,1.0,0.012319,0.001056,0.070823,0.010261,0.187192
Zd_Jac6.mtx,22835,1711557,74.9532,0.00328238,15310,233880786,136.647968,67.348366,1.942325,1,1050,74.953232,175.476303,0,932,32.239895,104.715492,4.4e-05,0.928487,0.150538,4709.533691,9.4e-05,1.0,0.121332,0.012117,0.287444,0.579234,0.245095
fv2.mtx,9801,87025,8.8792,0.000905948,9,87613,1.006757,0.040812,0.018386,4,9,8.879196,0.593251,0,3,0.060606,0.420608,0.010305,0.020508,0.020302,13.928481,0.03,0.058824,0.04476,0.044669,0.00287,0.336068,0.21387
vsp_c-60_data_cti_cs4.mtx,85830,482160,5.61762,6.54505e-05,77338,4704104460,9756.314211,66.151695,35.827526,1,2207,5.617616,10.289706,0,2204,1.079925,11.375205,1.2e-05,0.998777,0.123858,14769.185547,3.4e-05,1.0,0.199163,0.003704,0.382481,0.719076,0.197314
vas_stokes_1M.mtx,1090664,34767207,31.8771,2.92272e-05,1674699,973011480478,27986.472439,0.681328,0.099669,1,577,31.877102,39.800671,0,499,8.195136,32.186913,1e-06,0.988402,0.595536,216740.828125,8e-06,1.0,0.000565,4e-05,0.019809,0.403458,0.238765
or2010.mtx,196621,979512,4.98173,2.53367e-05,38308,6636942022,6775.763872,73.324318,52.668266,1,120,4.981726,3.402361,0,118,2.807727,3.762336,5e-06,0.953667,0.036618,16076.094727,1.1e-05,1.0,0.027723,0.00135,0.156976,0.925219,0.192145
fpga_dcop_47.mtx,1220,5892,4.82951,0.00395861,1601,1216210,206.417176,95.409836,82.892059,1,36,4.829508,4.012748,0,35,1.1,2.948159,0.00082,0.891803,0.668056,332.860474,0.003484,1.0,0.076095,0.008262,0.251447,0.721692,0.190754
shyy161.mtx,76480,329762,4.31174,5.63774e-05,7,534720,1.621533,67.358788,54.578152,1,6,4.311742,1.25253,0,2,0.012578,0.111839,1.3e-05,0.004197,0.00348,75.965446,0.009346,1.0,0.017957,0.016383,0.030093,0.630831,0.185475
lp_brandy.mtx,303,2202,7.26733,0.0239846,336,69420,31.525886,72.277229,11.671208,0,118,7.267327,14.406323,0,111,5.125412,12.521032,0.0,0.930693,0.19497,80.309799,0.00033,1.0,0.244219,0.017506,0.375322,0.031203,0.207228
adder_dcop_14.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
c-41.mtx,9769,101635,10.4038,0.00106498,9985,27352863,269.128381,44.590031,9.688592,2,939,10.403829,17.986738,0,937,2.00389,18.752981,0.399529,0.985567,0.640816,1801.96582,0.000352,0.11792,0.001416,0.001001,0.002078,0.644445,0.218498
can_144.mtx,144,1296,9.0,0.0625,121,8762,6.760802,0.0,0.0,6,15,9.0,3.0,0,6,2.979167,1.749874,0.354167,1.0,0.55353,20.736059,0.041958,0.263158,0.118256,0.110572,0.04479,0.239616,0.214286
bips07_2476_iv.mtx,16861,2476,0.146848,8.70931e-06,2476,30352691,12258.760501,100.0,100.0,0,1,0.146848,0.353962,0,1,0.219263,0.41376,0.0,5.9e-05,9e-06,0.353962,6e-06,1.0,0.146853,3.5e-05,0.353961,3.5e-05,0.022292
bips07_2476.mtx,16861,66498,3.94389,0.000233906,10222,134866051,2028.121913,76.223236,51.771481,1,27,3.943894,2.893592,0,20,0.957832,1.500804,5.9e-05,0.989206,0.138954,3057.624512,0.000224,1.0,0.369473,0.024008,0.446692,0.550825,0.181115
bips07_2476_B.mtx,16861,4,0.000237234,1.407e-08,4,58218,14554.5,100.0,100.0,0,1,0.000237,0.015399,0,1,0.000474,0.021773,0.0,5.9e-05,0.0,0.015399,6e-06,1.0,0.000243,6e-06,0.015399,6e-06,4e-05
bips07_2476_C.mtx,16861,20,0.00118617,7.03499e-08,20,223614,11180.7,100.0,100.0,0,5,0.001186,0.076994,0,5,0.000297,0.038504,0.0,0.53947,0.000119,130.478195,6e-06,0.000635,6e-06,6e-06,9e-06,6e-06,0.000198
bips07_2476_E.mtx,16861,2476,0.146848,8.70931e-06,1,16861,6.809774,100.0,100.0,0,1,0.146848,0.353962,0,1,0.219263,0.41376,0.0,5.9e-05,9e-06,0.353962,6e-06,1.0,0.146853,3.5e-05,0.353961,3.5e-05,0.022292
wing_nodal.mtx,10937,150976,13.8042,0.00126215,18498,115205940,763.074528,0.045716,0.016559,5,28,13.804151,2.861373,0,17,2.200238,1.780044,0.019749,0.997531,0.715057,1487.437012,0.000474,0.054795,0.001873,0.001764,0.001079,0.945269,0.225497
mc2depi.mtx,525825,2100225,3.99415,7.59597e-06,769,404194434,192.45292,100.0,100.0,2,4,3.994152,0.076186,0,2,0.009726,0.097927,4e-06,0.001466,0.001344,143.741501,0.003891,1.0,0.006456,0.005917,0.006891,0.750668,0.181746
lp_standgub.mtx,1383,3338,2.41359,0.00174519,1202,806333,241.561714,93.347794,26.962254,0,745,2.413594,20.80418,0,732,1.518438,28.034273,0.0,0.929863,0.083423,270.630707,7.2e-05,1.0,0.027035,0.000316,0.141369,0.000794,0.15418
t2dal_e.mtx,4257,4257,1.0,0.000234907,1,4257,1.0,100.0,100.0,1,1,1.0,0.0,0,0,0.0,0.0,0.000235,0.000235,0.000235,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1
nv2010.mtx,84538,416998,4.93267,5.83485e-05,40474,2960726294,7100.097108,74.566467,53.438145,1,94,4.932669,3.624685,0,89,2.830159,4.080998,1.2e-05,0.924957,0.084429,7708.336914,3.1e-05,1.0,0.028886,0.001262,0.159619,0.9185,0.191704
neos3.mtx,518832,2055024,3.96087,7.6342e-06,512086,131219947164,63853.243156,99.999809,99.684677,0,6480,3.960866,9.002105,0,6477,0.012493,8.992071,0.0,0.999572,0.495841,148876.640625,0.0,1.0,3.6e-05,1.9e-05,0.001389,0.74479,0.18133
epb3.mtx,84617,463625,5.4791,6.47518e-05,11,929083,2.003954,50.343311,45.622433,3,6,5.4791,0.549702,0,3,1.013839,0.186764,3.5e-05,0.00338,0.001708,140.48204,0.020979,1.0,0.513851,0.146778,0.489495,0.258795,0.196268
barth4.mtx,6019,40965,6.80595,0.00113074,2713,13918617,339.76851,9.66938,7.067008,4,13,6.805948,0.695452,0,6,0.186908,0.452916,0.000665,0.884865,0.121153,866.752686,0.001289,1.0,0.085867,0.023604,0.155082,0.375329,0.204852
mk10-b3.mtx,4725,18900,4.0,0.000846561,7220,19595765,1036.812963,100.0,100.0,4,4,4.0,0.0,0,0,0.0,0.0,0.015873,0.550053,0.218541,627.810547,0.001539,0.053333,0.006775,0.004906,0.006753,0.739834,0.181818
dwt_221.mtx,221,1629,7.37104,0.0333531,271,34341,21.081031,5.882353,3.621854,4,12,7.371041,1.605386,0,7,1.470588,1.29925,0.0181,0.882353,0.385823,63.492584,0.028736,1.0,0.273447,0.140238,0.313096,0.251902,0.207728
n3c5-b6.mtx,210,840,4.0,0.0190476,311,38066,45.316667,42.857143,0.0,0,7,4.0,3.464102,0,7,0.033333,0.481894,0.0,0.642857,0.271088,57.110291,0.000476,1.0,0.058287,0.008873,0.099394,0.024349,0.181818
Trefethen_20000.mtx,20000,554466,27.7233,0.00138617,31,554466,1.0,0.0,0.0,16,29,27.723301,1.173958,0,1,0.0015,0.038696,0.51205,0.92165,0.743665,2679.37207,0.000977,0.002636,0.00193,0.001893,0.000374,0.710813,0.237168
cat_ears_3_1.mtx,204,542,2.65686,0.0130238,239,31100,57.380074,97.549019,94.464943,1,6,2.656863,1.491776,0,4,1.691176,1.065373,0.004902,0.843137,0.161428,39.384418,0.01227,1.0,0.407676,0.195216,0.433694,0.812789,0.159788
TSOPF_RS_b678_c1.mtx,18696,4396289,235.146,0.0125773,10465,79264446,18.029853,49.914421,0.845054,2,512,235.145966,252.792099,0,507,0.187634,3.815434,0.000588,0.927471,0.533984,3906.005127,0.000346,0.272727,0.019336,0.004415,0.020439,0.286575,0.248415
TSOPF_RS_b678_c1_b.mtx,18696,9515,0.508932,2.72215e-05,55,307518,32.319285,100.0,100.0,0,2,0.508932,0.534698,0,2,0.000695,0.028324,0.0,0.009146,0.00019,22.658026,5e-06,1.0,0.473202,0.001913,0.499068,0.002072,0.063334
lp_nug30.mtx,379350,1567800,4.13286,1.08946e-05,402682,89757552877,57250.639672,86.223801,0.0,0,30,4.132859,10.296597,0,30,7.9e-05,0.048708,0.0,0.997709,0.081406,88775.453125,0.0,1.0,0.000127,1e-06,0.008905,2e-06,0.183426
USAir97.mtx,332,4252,12.8072,0.038576,450,97600,22.953904,53.614456,10.301035,1,139,12.807229,20.103186,0,138,16.060242,23.010006,0.003012,0.975904,0.307211,96.884773,0.015957,1.0,0.293499,0.153151,0.348918,0.554051,0.223789
lp_ship08s.mtx,2467,7194,2.91609,0.00118204,1956,2913724,405.021407,86.055939,6.449819,0,61,2.916092,9.418207,0,61,2.024726,6.450739,0.0,0.987839,0.03048,391.359955,4.1e-05,1.0,0.234531,0.000626,0.419263,0.000591,0.165083
162bit.mtx,3606,37118,10.2934,0.00285452,6031,11933594,321.50423,0.0,0.0,7,14,10.2934,1.146947,0,6,1.219634,0.998904,0.091514,0.996672,0.70933,736.938843,0.001994,0.033333,0.004637,0.004221,0.002558,0.792125,0.218203
ACTIVSg70K.mtx,69999,238627,3.40901,4.87008e-05,8913,585854617,2455.106157,92.778465,85.093895,2,28,3.409006,1.520744,0,24,1.474521,1.458374,2.9e-05,0.452435,0.009752,2230.577881,8.7e-05,1.0,0.357557,0.075514,0.40245,0.544472,0.17361
oscil_dcop_19.mtx,430,1544,3.5907,0.00835046,311,101995,66.058938,92.093025,84.455956,1,13,3.590698,1.448309,0,10,0.681395,1.330631,0.002326,0.767442,0.289411,74.367966,0.009146,1.0,0.100081,0.040184,0.220421,0.648702,0.176336
lhr14.mtx,14270,305750,21.4261,0.00150148,9999,107876789,352.826783,68.149963,12.965822,1,63,21.426069,26.052658,0,60,32.659847,28.064407,7e-05,0.892221,0.318079,3495.43042,0.000236,1.0,0.071199,0.005142,0.240968,0.434449,0.233643
fs_183_6.mtx,183,1000,5.46448,0.0298606,299,30369,30.369,83.060112,50.299999,1,71,5.464481,8.664826,0,68,3.415301,9.323693,0.005464,1.0,0.690406,36.599098,0.013605,1.0,0.049839,0.033387,0.093796,0.74208,0.196155
fpga_dcop_35.mtx,1220,5892,4.82951,0.00395861,1601,1216210,206.417176,95.409836,82.892059,1,36,4.829508,4.012748,0,35,1.1,2.948159,0.00082,0.891803,0.668056,332.860474,0.003484,1.0,0.076095,0.008262,0.251447,0.721692,0.190754
lowThrust_2.mtx,2312,26261,11.3586,0.00491287,1867,3397458,129.372758,17.041523,5.978447,2,898,11.358564,26.37982,0,895,1.586073,26.280323,0.001298,0.890138,0.537343,393.173279,0.001942,0.997775,0.010211,0.008445,0.030677,0.681501,0.220837
bayer04.mtx,20545,85537,4.1634,0.000202648,30705,349434721,4085.187942,75.692383,47.708008,1,30,4.163397,3.553971,0,29,1.408275,3.389141,4.9e-05,0.999951,0.196258,5979.580078,9.7e-05,1.0,0.208851,0.01432,0.357104,0.688351,0.183785
bcsstk04.mtx,132,3648,27.6364,0.209366,95,10284,2.819079,0.0,0.0,15,46,27.636364,10.750102,0,26,2.856061,6.071708,0.212121,0.545455,0.424644,11.660155,0.25,0.676923,0.486145,0.470648,0.120135,0.137496,0.237129
mycielskian7.mtx,95,1510,15.8947,0.167313,178,8900,5.89404,0.0,0.0,6,47,15.894737,8.843045,0,29,3.105263,6.30701,0.494737,1.0,0.962881,6.160728,0.063158,1.0,0.181566,0.153173,0.133439,0.315753,0.228442
rgg_n_2_15_s0.mtx,32768,320480,9.78027,0.00029847,916,21443368,66.91016,7.879639,3.483213,0,24,9.780273,3.155047,0,17,3.448822,2.684965,0.0,0.509674,0.013321,1823.715454,3e-06,1.0,0.04388,0.039384,0.032478,0.686117,0.216756
utm300.mtx,300,3155,10.5167,0.0350556,71,19435,6.160063,35.666668,10.808241,1,33,10.516666,7.667445,0,25,6.513333,7.05194,0.003333,0.443333,0.256433,34.227859,0.034483,1.0,0.189443,0.133976,0.213628,0.318898,0.218793
poli3.mtx,16955,37849,2.23232,0.000131662,11519,126130422,3332.46379,94.562073,58.580147,1,336,2.232321,6.28279,0,335,2.13064,8.528181,5.9e-05,0.999292,0.107542,4037.514404,0.000119,1.0,0.745575,0.170858,0.430082,0.931173,0.149526
d_dyn.mtx,87,230,2.64368,0.0303871,127,5993,26.056522,95.402298,88.260872,1,8,2.643678,1.203224,0,6,0.896552,1.124794,0.011494,0.977012,0.339411,26.878546,0.023529,1.0,0.331639,0.166501,0.360486,0.601368,0.159501
ch4-4-b1.mtx,72,144,2.0,0.0277778,81,3389,23.534722,100.0,100.0,2,2,2.0,0.0,0,0,0.0,0.0,0.027778,0.208333,0.088349,3.392416,0.133333,1.0,0.435075,0.367167,0.263657,0.5,0.142857
lp_dfl001.mtx,12230,35632,2.91349,0.000238225,14075,108047926,3032.328413,84.840553,44.493713,0,228,2.913491,6.088613,0,224,1.978168,7.356695,0.0,0.999673,0.307845,4273.810547,8e-06,0.75,0.001478,7.6e-05,0.019209,0.002688,0.165033
dwt_66.mtx,66,320,4.84848,0.0734619,41,1980,6.1875,98.484848,98.125,2,6,4.848485,0.633471,0,3,0.318182,0.781589,0.030303,0.69697,0.279385,9.865965,0.044444,1.0,0.339727,0.297421,0.170578,0.325145,0.190931
matrix-new_3.mtx,125329,893984,7.1331,5.6915e-05,4978,374105326,418.469823,37.372833,5.775047,1,14,7.133098,5.178332,0,10,3.235572,2.642191,8e-06,0.999896,0.0575,13502.460938,1.6e-05,1.0,0.340654,0.011058,0.473141,0.629801,0.206563
lpi_gosh.mtx,13455,99953,7.42869,0.000552114,10156,76371787,764.076986,84.890373,5.690675,0,401,7.428688,22.991148,0,399,2.589,16.476826,0.0,0.924786,0.102103,3021.421631,7e-06,1.0,0.028073,4.8e-05,0.157487,0.000158,0.208001
G67.mtx,10000,40000,4.0,0.0004,8,59800,1.495,100.0,100.0,4,4,4.0,0.0,0,0,0.0,0.0,0.0201,1.0,0.039504,1358.360718,0.0004,0.0199,0.019511,0.018398,0.00273,0.750054,0.181818
TSOPF_RS_b39_c7_b.mtx,14098,7053,0.500284,3.54862e-05,705,2523834,357.838367,100.0,100.0,0,2,0.500284,0.501996,0,1,0.000709,0.026632,0.0,0.00078,3.6e-05,0.599264,7e-06,1.0,0.498482,0.002636,0.49983,0.002639,0.062527
TSOPF_RS_b39_c7.mtx,14098,252446,17.9065,0.00127015,7132,26669170,105.643068,49.921974,11.119606,2,32,17.906511,13.989297,0,27,0.013122,0.280129,0.001064,0.994467,0.618536,2371.116211,0.000231,0.25,0.002631,0.001366,0.010321,0.251796,0.230677
Lederberg.mtx,8843,41601,4.7044,0.000531991,6795,36449391,876.166222,82.04229,15.903464,0,1098,4.704399,20.69038,0,1097,6.628181,26.900787,0.0,0.996834,0.099793,1695.198486,1.1e-05,1.0,0.138094,0.000502,0.340593,0.003722,0.189559
ncvxqp5.mtx,62500,424966,6.79946,0.000108791,88333,3440294722,8095.458747,44.001598,26.473412,2,13,6.799456,2.863396,0,7,3.59904,1.999543,8e-05,0.959984,0.62016,13496.220703,5.3e-05,0.6,0.000296,0.000179,0.004091,0.998773,0.204816
bibd_9_3.mtx,84,252,3.0,0.0357143,54,3201,12.702381,57.142857,0.0,0,7,3.0,3.464102,0,7,0.083333,0.759202,0.0,0.714286,0.229167,24.538538,0.00119,1.0,0.088433,0.010037,0.148436,0.013704,0.166667
D_11.mtx,461,2952,6.40347,0.0138904,509,143769,48.702236,65.07592,0.779133,0,41,6.403471,9.640478,0,28,2.327549,4.737281,0.0,0.980477,0.272406,176.133759,0.000217,1.0,0.028526,0.001623,0.086438,0.003737,0.202552
soc-Slashdot0811.mtx,77360,905468,11.7046,0.0001513,95689,5089254420,5620.578993,68.668564,14.789038,0,2508,11.704602,36.841778,0,2503,13.067852,44.667294,0.0,0.994157,0.470697,18972.369141,1e-06,1.0,0.083593,0.000298,0.275982,0.959394,0.221601
LF10000_B.mtx,19998,0,0.0,0.0,0,0,,100.0,,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,5e-06,5e-06,5e-06,0.0,5e-06,0.0
LF10000.mtx,19998,99982,4.9996,0.000250005,7,139974,1.399992,100.0,100.0,3,5,4.9996,0.02449,0,1,0.0002,0.01414,0.00015,0.0003,0.0003,0.03316,0.8,1.0,0.833343,0.833312,0.001732,0.200031,0.192304
LF10000_E.mtx,19998,99982,4.9996,0.000250005,7,139974,1.399992,100.0,100.0,3,5,4.9996,0.02449,0,1,0.0002,0.01414,0.00015,0.0003,0.0003,0.03316,0.8,1.0,0.833343,0.833312,0.001732,0.200031,0.192304
LF10000_C.mtx,19998,0,0.0,0.0,0,0,,100.0,,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,5e-06,5e-06,5e-06,0.0,5e-06,0.0
LF10000_M.mtx,19998,99982,4.9996,0.000250005,7,139974,1.399992,100.0,100.0,3,5,4.9996,0.02449,0,1,0.0002,0.01414,0.00015,0.0003,0.0003,0.03316,0.8,1.0,0.833343,0.833312,0.001732,0.200031,0.192304
bcsstk20.mtx,485,3135,6.46392,0.0133277,41,19465,6.208931,25.360825,12.408294,2,11,6.463918,2.359724,0,7,1.703093,1.63672,0.004124,0.068041,0.037998,7.822362,0.096774,1.0,0.401187,0.362071,0.175168,0.26148,0.202913
freeFlyingRobot_9.mtx,4778,39964,8.36417,0.00175056,1949,4652668,116.421479,22.58267,7.494245,1,957,8.364169,14.324058,0,954,1.078275,19.486454,0.000209,0.850565,0.474835,1189.610962,0.001044,1.0,0.006111,0.003686,0.032448,0.509067,0.211984
net75.mtx,23120,1489200,64.4118,0.00278598,35059,345364146,231.912534,28.67647,1.929224,3,139,64.411766,48.429375,0,134,0.737543,9.372224,0.304844,0.998573,0.696051,3753.696045,0.000214,0.013901,0.004221,0.002206,0.003338,0.493541,0.244311
n3c6-b10.mtx,2511,7425,2.95699,0.00117761,3013,4377121,589.511246,73.118279,0.0,0,11,2.956989,4.876677,0,11,0.004381,0.21948,0.0,0.672242,0.120071,562.432495,4e-05,1.0,0.005541,0.000185,0.028813,0.000527,0.165862
oscil_dcop_38.mtx,430,1544,3.5907,0.00835046,311,101995,66.058938,92.093025,84.455956,1,13,3.590698,1.448309,0,10,0.681395,1.330631,0.002326,0.767442,0.289411,74.367966,0.009146,1.0,0.100081,0.040184,0.220421,0.648702,0.176336
mk12-b5.mtx,62370,62370,1.0,1.60333e-05,41479,1450585381,23257.7422,83.333336,0.0,0,6,1.0,2.236068,0,6,9.6e-05,0.024025,0.0,0.774796,0.051621,8681.186523,2e-06,0.00551,9.7e-05,4e-06,0.000341,1.4e-05,0.1
std1_Jac2.mtx,21982,1248213,56.7834,0.00258318,8346,149507416,119.777166,70.999001,2.651951,1,898,56.783413,145.601456,0,771,29.844055,96.277733,4.5e-05,0.910745,0.130195,3886.491699,0.0001,1.0,0.124575,0.009739,0.291199,0.630944,0.243566
uk-2002.mtx,18520486,298113762,16.0964,8.69115e-07,7592736,90051379725445,302070.522076,40.163681,3.726077,0,2450,16.096434,26.651037,0,2439,4.436215,16.225458,0.0,0.996678,0.073177,3408910.25,0.0,1.0,0.242562,0.0017,0.345363,0.023792,-0.353255
adder_dcop_64.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
adder_dcop_32.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
rajat19.mtx,1157,3699,3.19706,0.00276323,1386,893835,241.642336,97.147797,77.507431,1,302,3.197061,9.945871,0,292,1.792567,13.269047,0.000864,0.989628,0.30174,338.728088,0.001762,1.0,0.304518,0.035754,0.429809,0.715647,0.170163
FX_March2010.mtx,9498,301899,31.7855,0.00334655,10092,50552580,167.44865,90.54538,0.221597,0,8943,31.785534,277.601715,0,5481,14.911876,146.179459,0.0,1.0,0.094566,2613.390137,1.1e-05,1.0,0.011066,2.4e-05,0.091318,4.1e-05,0.238734
lp_pilot_ja.mtx,2267,14977,6.60653,0.00291422,1729,2889999,192.962476,75.209526,9.414435,0,224,6.606528,20.093855,0,211,4.8015,16.66398,0.0,0.888399,0.10732,459.215118,4.4e-05,1.0,0.031651,0.000615,0.110527,0.002004,0.203741
t2dah_a.mtx,11445,176117,15.3881,0.00134453,461,5223011,29.656484,0.0,0.0,8,21,15.388117,3.869061,0,13,4.913587,3.922632,0.000699,0.030232,0.017938,60.917812,0.035714,1.0,0.085652,0.077472,0.074079,0.198743,0.227795
mark3jac100.mtx,45769,268563,5.86779,0.000128205,666,30125321,112.172269,56.553562,32.932312,2,44,5.867793,3.847502,0,41,3.323429,3.464093,4.4e-05,0.090083,0.009326,608.273865,0.001319,1.0,0.154461,0.037139,0.276377,0.552587,0.199103
sme3Db.mtx,29067,2081063,71.5954,0.00246312,57465,844681693,405.889535,0.0,0.0,24,345,71.595383,37.066357,0,183,13.118037,16.382656,0.813397,0.999518,0.969113,669.919312,0.000843,0.012312,0.002533,0.002325,0.001285,0.786972,0.24487
c-52.mtx,23948,202708,8.46451,0.000353454,24941,159230930,785.518726,54.543179,16.834066,2,1714,8.464506,16.042835,0,1710,1.626274,12.661892,0.402038,1.0,0.642418,4675.333496,0.000116,0.071572,0.00047,0.000347,0.000683,0.724895,0.212366
fpga_dcop_20.mtx,1220,5892,4.82951,0.00395861,1601,1216210,206.417176,95.409836,82.892059,1,36,4.829508,4.012748,0,35,1.1,2.948159,0.00082,0.891803,0.668056,332.860474,0.003484,1.0,0.076095,0.008262,0.251447,0.721692,0.190754
lpi_pilot4i.mtx,1123,5264,4.68744,0.00417404,676,502829,95.522226,75.512024,8.339665,0,76,4.687444,10.419131,0,46,1.908281,6.436814,0.0,0.892253,0.119154,246.69014,8.9e-05,1.0,0.050182,0.000838,0.165265,0.002053,0.189393
xenon1.mtx,48600,1181120,24.3029,0.000500059,683,31525200,26.690937,0.061728,0.00254,1,27,24.302881,4.250596,0,26,1.306852,2.856011,2.1e-05,0.205926,0.056399,3875.37793,0.000818,1.0,0.059294,0.027874,0.054741,0.273492,0.235467
gre_512.mtx,512,1976,3.85938,0.00753784,45,22007,11.137146,100.0,100.0,2,4,3.859375,0.369425,0,2,0.207031,0.424022,0.003906,0.171875,0.119122,25.748913,0.034483,1.0,0.099206,0.074139,0.115399,0.54812,0.180029
Goodwin_023.mtx,6005,182168,30.3361,0.0050518,342,1968716,10.807145,6.144879,0.20256,1,62,30.336054,16.887222,0,61,16.977852,16.934322,0.000167,0.107077,0.056931,157.115646,0.038781,1.0,0.158083,0.101279,0.238508,0.185834,0.238221
adder_dcop_28.mtx,1813,11246,6.20298,0.00342139,3127,3186971,283.387071,49.586323,30.286324,1,1310,6.202979,30.777149,0,1309,2.816878,30.901808,0.000552,1.0,0.634474,437.303009,0.001676,1.0,0.013628,0.005157,0.084573,0.814711,0.201318
